Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,Year,FP32 GFLOPS,Type_encoded,Foundry_encoded,Vendor_encoded
AMD Athlon XP 2000+,CPU,2002-01-07,180.0,70.0,150.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-01-07,180.0,70.0,150.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-01-07,180.0,70.0,150.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-01-07,180.0,70.0,150.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-01-07,180.0,70.0,150.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2000+,CPU,2002-06-10,130.0,60.0,80.0,37.0,1667.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2100+,CPU,2002-03-13,180.0,72.0,150.0,37.0,1733.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2100+,CPU,2002-03-13,180.0,72.0,150.0,37.0,1733.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2200+,CPU,2002-06-10,130.0,68.0,80.0,37.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2200+,CPU,2002-06-10,130.0,68.0,80.0,37.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2200+,CPU,2002-06-10,130.0,68.0,80.0,37.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2200+,CPU,2002-06-10,130.0,68.0,80.0,37.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,65.0,80.0,37.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2400+,CPU,2002-08-21,130.0,68.0,80.0,63.0,2000.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2133.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2600+,CPU,2002-08-21,130.0,68.0,80.0,37.0,2083.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2700+,CPU,2002-10-01,130.0,68.0,80.0,37.0,2167.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2800+,CPU,2002-10-01,130.0,74.0,80.0,37.0,2250.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP 2800+,CPU,2002-10-01,130.0,74.0,80.0,37.0,2250.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP-M 2200+,CPU,2002-11-11,130.0,45.0,101.0,63.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP-M 2200+,CPU,2002-11-11,130.0,45.0,101.0,63.0,1800.0,TSMC,AMD,2002,,0,8,1
AMD Athlon XP-M 2200+,CPU,2002-11-11,130.0,45.0,101.0,63.0,1800.0,TSMC,AMD,2002,,0,8,1
Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Celeron 2.0,CPU,2002-09-18,130.0,73.0,146.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Celeron 2.10,CPU,2002-11-20,130.0,73.0,146.0,55.0,2100.0,Intel,Intel,2002,,0,3,3
Intel Celeron 2.20,CPU,2002-11-20,130.0,73.0,146.0,55.0,2200.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.0,CPU,2002-01-07,130.0,92.0,146.0,125.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.0,CPU,2002-01-07,130.0,92.0,146.0,125.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.0,CPU,2002-01-07,130.0,92.0,146.0,125.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.0,CPU,2002-01-07,130.0,92.0,146.0,125.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.2,CPU,2002-01-07,130.0,92.0,146.0,55.0,2200.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.26,CPU,2002-01-07,130.0,110.0,146.0,55.0,2261.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.4,CPU,2002-04-02,130.0,110.0,146.0,55.0,2400.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.4,CPU,2002-04-02,130.0,110.0,146.0,55.0,2400.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.4,CPU,2002-05-06,130.0,92.0,146.0,55.0,2400.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.4,CPU,2002-05-06,130.0,92.0,146.0,55.0,2400.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.53,CPU,2002-05-06,130.0,110.0,146.0,55.0,2527.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.60,CPU,2002-08-25,130.0,92.0,146.0,55.0,2600.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.66,CPU,2002-08-25,130.0,110.0,146.0,55.0,2660.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4 2.80,CPU,2002-08-25,130.0,110.0,146.0,55.0,2793.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.40,CPU,2002-04-23,130.0,21.0,131.0,55.0,1400.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.50,CPU,2002-04-23,130.0,26.0,131.0,55.0,1500.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.60,CPU,2002-03-04,130.0,30.0,131.0,55.0,1600.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.70,CPU,2002-03-04,130.0,30.0,131.0,55.0,1700.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.80,CPU,2002-04-23,130.0,30.0,131.0,55.0,1800.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 1.90,CPU,2002-06-24,130.0,32.0,131.0,55.0,1900.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 2.00,CPU,2002-06-24,130.0,32.0,131.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Pentium 4-M 2.20,CPU,2002-09-16,130.0,35.0,131.0,55.0,2200.0,Intel,Intel,2002,,0,3,3
Intel Pentium III 1400S,CPU,2002-01-08,130.0,32.0,80.0,44.0,1400.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.0,CPU,2002-02-25,130.0,89.0,217.0,55.0,2000.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.4,CPU,2002-04-23,130.0,89.0,217.0,55.0,2394.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.66,CPU,2002-11-18,130.0,89.0,217.0,55.0,2660.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel,2002,,0,3,3
Intel Xeon 2.8,CPU,2002-09-11,130.0,89.0,217.0,55.0,2790.0,Intel,Intel,2002,,0,3,3
VIA C3 Processor 1.0,CPU,2002-06-03,130.0,10.0,56.0,16.0,1000.0,TSMC,VIA,2002,,0,8,7
VIA C3 Processor 1.0A,CPU,2002-06-03,130.0,10.0,56.0,16.0,1000.0,TSMC,VIA,2002,,0,8,7
AMD Athlon 64 3000+,CPU,2003-12-15,130.0,89.0,193.0,69.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3000+,CPU,2003-12-15,130.0,89.0,193.0,69.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3000+,CPU,2003-12-15,130.0,89.0,193.0,69.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3000+,CPU,2003-12-15,130.0,89.0,193.0,69.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3000+,CPU,2003-12-15,130.0,89.0,193.0,69.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 3200+,CPU,2003-09-23,130.0,89.0,193.0,105.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon 64 FX-51,CPU,2003-09-23,130.0,89.0,193.0,105.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Athlon MP 2600+,CPU,2003-05-06,130.0,47.0,101.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2000+,CPU,2003-09-01,130.0,60.0,169.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2200+,CPU,2003-09-01,130.0,63.0,169.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2400+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2500+,CPU,2003-02-10,130.0,68.0,101.0,63.0,1833.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2500+ DTR,CPU,2003-02-10,130.0,55.0,101.0,63.0,1833.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2133.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2133.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2133.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2133.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-01,130.0,68.0,169.0,63.0,2133.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-13,130.0,68.0,101.0,63.0,1917.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-13,130.0,68.0,101.0,63.0,1917.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-13,130.0,68.0,101.0,63.0,1917.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-13,130.0,68.0,101.0,63.0,1917.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2600+,CPU,2003-09-13,130.0,68.0,101.0,63.0,1917.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2800+,CPU,2003-02-10,130.0,68.0,101.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 2800+,CPU,2003-02-10,130.0,68.0,101.0,63.0,2083.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 3000+ (333FSB),CPU,2003-02-10,130.0,68.0,101.0,63.0,2167.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 3000+ (400FSB),CPU,2003-05-13,130.0,68.0,101.0,63.0,2100.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 3100+,CPU,2003-12-01,130.0,68.0,169.0,63.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 3200+ (333FSB),CPU,2003-05-13,130.0,79.0,101.0,63.0,2333.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP 3200+ (400FSB),CPU,2003-05-13,130.0,77.0,101.0,63.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 1800+ (25W),CPU,2003-03-12,130.0,25.0,101.0,63.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 1800+ (25W),CPU,2003-03-12,130.0,25.0,101.0,63.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 1800+ (25W),CPU,2003-03-12,130.0,25.0,101.0,63.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 1800+ (25W),CPU,2003-03-12,130.0,25.0,101.0,63.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2000+ (25W),CPU,2003-06-17,130.0,25.0,101.0,63.0,1533.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2000+ (35W),CPU,2003-06-17,130.0,35.0,101.0,63.0,1533.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2200+,CPU,2003-03-12,130.0,35.0,101.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2200+,CPU,2003-03-12,130.0,35.0,101.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2200+,CPU,2003-03-12,130.0,35.0,101.0,63.0,1667.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2400+,CPU,2003-03-12,130.0,45.0,101.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2400+ (35W),CPU,2003-03-12,130.0,35.0,101.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2400+ (72W),CPU,2003-03-12,130.0,72.0,101.0,63.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2500+,CPU,2003-03-12,130.0,45.0,101.0,63.0,1862.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2500+ (35W),CPU,2003-03-12,130.0,35.0,101.0,63.0,1867.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2500+ (72W),CPU,2003-03-12,130.0,72.0,101.0,63.0,1867.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2600+,CPU,2003-03-12,130.0,45.0,101.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 2600+ (72W),CPU,2003-03-12,130.0,72.0,101.0,63.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Athlon XP-M 3000+,CPU,2003-03-12,130.0,72.0,101.0,63.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 2800+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 3000+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 3000+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 3000+,CPU,2003-08-01,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 3200+,CPU,2003-08-01,130.0,82.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Mobile Athlon 64 3200+,CPU,2003-08-01,130.0,82.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-09-09,130.0,82.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 140,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 142,CPU,2003-09-09,130.0,82.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 142,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 142,CPU,2003-06-30,130.0,85.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 144,CPU,2003-09-09,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 146,CPU,2003-09-09,130.0,89.0,193.0,106.0,2000.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 148,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 148,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 148,CPU,2003-11-17,130.0,89.0,193.0,106.0,2200.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 240,CPU,2003-04-22,130.0,85.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 240,CPU,2003-04-22,130.0,85.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 240,CPU,2003-08-05,130.0,82.0,193.0,106.0,1400.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-04-22,130.0,85.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 242,CPU,2003-08-05,130.0,82.0,193.0,106.0,1600.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 244,CPU,2003-04-22,130.0,85.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 244,CPU,2003-08-05,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
AMD Opteron 244,CPU,2003-08-05,130.0,82.0,193.0,106.0,1800.0,TSMC,AMD,2003,,0,8,1
